zpId,Parking,streetAddress,lotAreaUnits,arm5Rate,daysOnZillow,hdpUrl,datePosted,isBankOwned,dateSold,zipcode,lastSoldPrice,livingAreaUnitsShort,livingAreaValue,lotSize,Zestimate Average _2018,description,stories,livingArea,Zestimate Average _2023,latitude,Zestimate Average _2021,isZillowOwned,Price/sqft,wasForeclosed,Year Built,Zestimate Average _2019,taxAssessedValue,city,Zestimate Average _2020,longitude,community,state,county,address,bathrooms,listPrice,thirtyYearFixedRate,zestimate,bedrooms,neighborhood,isListedByOwner,lotAreaValue,fifteenYearFixedRate,taxAssessedYear,Zestimate Average _2022,homeType
338980434.0,1 Attached Garage space,1288 Howard St #509,Acres,7.283,39.0,/homedetails/1288-Howard-St-509-San-Francisco-CA-94103/338980434_zpid/,2023-09-16,False,,94103.0,,sqft,0.0,37143.0,,"Soaring ceilings in this bright, top floor, spacious home which includes a skylight, chef inspired kitchen, large terrace with view of Downtown, and a single bath which is beautifully designed with floating vanity, 20-inch wall surround tile, and an all-glass over-sized shower enclosure. 1288 Howard is a thoughtfully conceived & luxuriously appointed new condominium complex that brings you the best of SoMa, Hayes Valley, & The Theater District. Residences are designed for how people live, work, entertain and relax. Choose what fits your lifestyle from studios/junior, one-, and two-bedroom flats, artist-style lofts, & townhomes. Luxurious interiors, designer finishes, and open floor plan set these residences in a category of their own. 1288 Howard offers superior amenities: In-unit AC, state-of-the-art fitness, doorman, business center, rooftop terrace with BBQ, firepit & TV, Garden Courtyard, while keeping HOA dues low. With its distinctive Lane, a contemporary interpretation of a European Cobblestone alley, 1288 Howard is an urban sanctuary. After enjoying the city's top restaurants, theater & entertainment.  Parking available for purchase.",5.0,0.0,1035800.0,37.77521,,False,,False,2022.0,,665597.0,San Francisco,,-122.41289,,CA,San Francisco County,"1288 Howard St #509, San Francisco, CA, 94103",1.0,1020000.0,7.646,1005500.0,2.0,,False,0.8527,6.937,2023.0,,CONDO
2055492889.0,Carport,3000-3006 26th St,Square Feet,7.546,39.0,/homedetails/3000-3006-26th-St-San-Francisco-CA-94110/2055492889_zpid/,2023-09-16,False,,94110.0,,sqft,4617.0,3249.0,,"Discover an exceptional investment opportunity in the heart of San Francisco's lively Mission District with this income-generating four-plex on 26th Street. This property presents a meticulously maintained building brimming with potential, whether you're seeking multi-unit, mixed-use residential income or the ideal owner-occupied setup. All 4 units will be delivered vacant. Two units (3000 and 3006) feature 2 beds/2 baths each, while the other 2 (3002 and 3004) feature 3 beds/2 baths layouts. Situated close to San Francisco General Hospital, this property enjoys a sunny and spacious interior, making it an attractive investment opportunity in a highly convenient location. Don't miss out on this chance to secure your foothold in one of San Francisco's most sought-after neighborhoods.",2.0,4617.0,4165800.0,37.74971,,False,$866,False,1930.0,,,San Francisco,,-122.409966,,CA,San Francisco County,"3000-3006 26th St, San Francisco, CA, 94110",,3999000.0,7.673,4095400.0,,,False,3249.0,7.521,,,MULTI_FAMILY
15067626.0,0 spaces,946 Stockton St APT 14C,Square Feet,7.283,39.0,/homedetails/946-Stockton-St-APT-14C-San-Francisco-CA-94108/15067626_zpid/,2023-09-16,False,,94108.0,,sqft,690.0,0.0,833047.75,"Water & City views in this 14th floor 2BD/1.5BA Mandarin Tower 690 square feet condo in the heart of the city. As you enter 14C, you can enjoy the water, Bridge and city views in the living room from the floor to ceiling sliding doors. The two bedrooms also offer city, bridge and water views. The kitchen is located off of the living room. This concrete building is one of the few high rises in Chinatown with a doorman & an elevator. There is laundry in the building. Everything you need in your daily lifestyle is within walking distance. Conveniently located across the street from the new San Francisco Central Subway Station, Mandarin Tower is close to all the shops, grocery stores, dining, transportation, the newly renovated Empress, R&G Lounge, tourist attractions, Downtown San Francisco, North Beach, Chinese Hospital, The Embarcadero & Portsmouth Square. With a Walk Score 100, a 98 Transit score, all the conveniences of modern living can be found in this vibrant neighborhood.",,690.0,647744.4444444445,37.794716,728590.9166666666,False,$986,False,0.0,736162.8333333334,77822.0,San Francisco,775649.25,-122.4078,,CA,San Francisco County,"946 Stockton St APT 14C, San Francisco, CA, 94108",2.0,680000.0,7.646,651600.0,2.0,,False,0.0,6.937,2023.0,663091.6666666666,CONDO
2060444415.0,0 spaces,382 Elizabeth St,Square Feet,7.283,39.0,/homedetails/382-Elizabeth-St-San-Francisco-CA-94114/2060444415_zpid/,2023-09-16,False,,94114.0,,sqft,742.0,2267.0,,"1+ bedroom, 2 bathroom condo in an Edwardian style building in the heart of Noe Valley! The property has an appealing, open floor plan with the living room opening directly to the kitchen. With granite counters and stainless steel appliances the ample sized kitchen is perfect for those who love to cook and entertain! The living room provides a perfect place to relax and enjoy the natural light coming through the south facing windows. The primary suite boasts a walk-in closet and attached bathroom with tasteful finishes. In addition to the primary suite, there is a full size bonus room, providing the perfect space for a home office, yoga studio and more. Attached to the bonus room is a second bathroom with a spa-inspired oversized shower. Providing absolute convenience, the property has storage and shared laundry via interior access and access to fiber internet. Located one block from the many restaurants and shops of Noe Valley's 24th Street and immediately accessible to Muni and shuttles, the location of this appealing condo is ideal!",,742.0,979966.6666666666,37.75241,,False,$943,False,1906.0,,,San Francisco,,-122.429436,,CA,San Francisco County,"382 Elizabeth St, San Francisco, CA, 94114",2.0,700000.0,7.646,,1.0,,False,2267.0,6.937,,,CONDO
2055494056.0,3 Garage spaces,262 Waller St,Square Feet,7.546,39.0,/homedetails/262-Waller-St-San-Francisco-CA-94102/2055494056_zpid/,2023-09-16,False,,94102.0,,sqft,2650.0,1999.0,,"History reborn! This amazing home has been meticulously renovated returning it to its original glory. No detail was missed from the walnut floors with radiant heating throughout, expansive ceiling height, detailed moulding and trim throughout juxtaposed with modern kitchens and baths. New Foundation and 3+ car parking!",,2650.0,4402000.0,37.771667,,False,"$1,621",False,1900.0,,,San Francisco,,-122.42802,,CA,San Francisco County,"262 Waller St, San Francisco, CA, 94102",4.0,4295000.0,7.673,4347900.0,4.0,,False,1999.404,7.521,,,SINGLE_FAMILY
241586456.0,2 Attached Garage spaces,151 Avocet Way,Square Feet,7.283,39.0,/homedetails/151-Avocet-Way-San-Francisco-CA-94124/241586456_zpid/,2023-09-16,False,,94124.0,,sqft,1415.0,0.0,981692.6666666666,"Light-filled 3br, 2.5 ba townhouse on the sunny hilltop of SF Shipyard is modern living at it’s finest. The spacious and inviting open living space is designed with light hardwood floors and large windows maximizing natural light. The contemporary kitchen has an island, quartz countertops, glass tile backsplash, Bosch s/s appliances, and sleek white cabinets. From the living space, step out onto the newly refinished, expansive private deck to enjoy your morning coffee and/or entertain guests. Bright bedrooms with big walk in closets & remote controlled custom shades, stylishly finished bathrooms, and laundry closet are in the upper level. The lower level BR and half bath are great for guests or as a home office. NEST thermostats and smoke & carbon monoxide detectors, energy efficient windows and custom Hunter Douglas shades. Low-maintenance, landscaped backyard. Private 2 car tandem garage. Enjoy the neighborhood's community art installations and stunning SF and Bay views. Explore SF Bay Trail to Chase Center, Crane Cove, Uber, Visa, and UCSF, Kaiser & biotech hub at Mission Bay - all located less than 4 miles from this home. Convenient access to Muni Bus Express 15 (0.2miles) which goes direct to Mission Bay and the FiDi. https://www.151avocet.com/mls",,1415.0,939387.5,37.72847,1009570.8333333334,False,$664,False,2016.0,1043056.6666666666,1026830.0,San Francisco,966039.25,-122.368706,,CA,San Francisco County,"151 Avocet Way, San Francisco, CA, 94124",3.0,940000.0,7.646,1040200.0,3.0,,False,0.0,6.937,2023.0,979250.0,TOWNHOUSE
63196495.0,1 Garage space,1050 N Point St APT 903,Square Feet,7.283,39.0,/homedetails/1050-N-Point-St-APT-903-San-Francisco-CA-94109/63196495_zpid/,2023-09-15,False,,94109.0,,sqft,0.0,0.0,814089.0833333334,"Breathtaking Views! Fabulous Home or Pied-a-terre in Russian Hill. Spectacular panoramic views of the North Bay, Alcatraz,Bay and Golden Gate Bridge from the living room's floor to ceiling sliding glass doors and private walk-out terrace. Beautiful remodeled one bedroom, one bath 9th floor Co-op. The spacious view living room/dining area features beautiful hardwood floors, recessed lighting, and crown moldings. The crown jewel of this unit is the stunning remodeled Chef's kitchen with granite countertops, and stainless appliances. The en suite bedroom boasts striking  city, Coit Tower, Bay Bridge views, large walk-in closet, oversized double pane windows, and great light. Excellent location walk to Ghirardelli                                                   Square, Aquatic Park, shops, and restaurants on Chestnut, Polk, and Union Streets. Located in the Fontana West amenities include: One Car Parking, Extra Storage, Laundry Facilities on each floor, Doorman/Security Service, Guest Parking, Club Room, Swimming Pool, BBQ, and car wash area. Enjoy the festivities of Fleet Week, Blue Angels, and Sailboat Races from the comfort of your private terrace or living room.",,0.0,783544.4444444445,37.805428,881030.1666666666,False,,False,1963.0,879066.0833333334,716910.0,San Francisco,884792.1666666666,-122.42481,,CA,San Francisco County,"1050 N Point St APT 903, San Francisco, CA, 94109",1.0,895000.0,7.646,,1.0,,False,0.0,6.937,2023.0,870091.6666666666,CONDO
15080665.0,2 Attached Garage spaces,2535 Union St,Square Feet,7.546,39.0,/homedetails/2535-Union-St-San-Francisco-CA-94123/15080665_zpid/,2023-09-15,False,1584921600000.0,94123.0,6930000.0,sqft,4065.0,4726.0,6564929.583333333,"Assignable $5.2M loan at 2.75% annual interest rate for qualified buyers with Citibank resulting in a $12k/mo. payment. Artfully remodeled with a perfectionist's attention to detail and style, this exquisite home has been fully re-designed to achieve a seamless balance between its classical architecture and a modern indoor/outdoor lifestyle. Just completed, the renovation presents impeccable finishes, fixtures, and systems, including expanded and beautifully appointed outdoor spaces in front and back. Fully detached with a commanding presence on four levels and with its wide, deep lot, the home sits majestically on a tree-lined block in Cow Hollow, one of the City's most desirable neighborhoods, near the shops and dining of Union, Chestnut, Fillmore, and the parks and open spaces of Pacific Heights, Presidio and the Marina. Built with an exceptional floor plan created for the contemporary lifestyle, this bright and airy home has expansive indoor and outdoor spaces for entertaining and casual living. A four bedroom, four and a half bath home, three bedrooms grace the upper level with guest and office spaces on the lower level, and indoor/outdoor entertainment spaces on all three levels. Two garages with EV charging sit at street level with a private gated entrance to the home.",,4065.0,9106328.57142857,37.7961,7197428.416666667,False,"$2,212",False,1906.0,6006353.833333333,7284664.0,San Francisco,6526669.583333333,-122.44101,,CA,San Francisco County,"2535 Union St, San Francisco, CA, 94123",5.0,8990000.0,7.673,8361000.0,4.0,,False,4726.26,7.521,2023.0,8076125.0,SINGLE_FAMILY
15083325.0,1 Parking space,141 Jordan Ave,Square Feet,7.546,39.0,/homedetails/141-Jordan-Ave-San-Francisco-CA-94118/15083325_zpid/,2023-09-15,False,1121817600000.0,94118.0,2345000.0,sqft,4392.0,3998.0,3480339.833333333,"Jordan Park is a highly coveted family neighborhood known for its suburban feel & characterized by wide, flat streets & fully detached single family homes on large lots. 141 Jordan is a 5BR/4.5BA immaculate Edwardian property that was extensively renovated and expanded to create a transitional masterpiece balancing elegance & functionality. Due to the property's orientation to its south facing neighbor & the oversized 4,000 sqft lot, the natural light is extraordinary throughout the home. The main level offers a formal LR, a chic DR, a neatly tucked away powder room & a noteworthy informal open & airy kitchen/great room opening directly to the deck & polished yard. The upper lvl boasts 4 spacious BR's, 3BA's & a laundry room. The primary BR has vaulted ceilings, an oversized walk-in closet, a luxe en-suite bathroom with a spa tub, & an office nook lined with windows. The lower lvl was added during the renovation & offers a large media room with direct backyard access, an additional BR & a full bath - a perfect zone for guests or an au-pair. The rear garden is flat & accessible from the main & lower lvls. An additional ~700 sqft of perfectly livable flex space completes the lower level. Walk to the best of Laurel Village, Sacramento St, Clement st & the Presidio",,4392.0,4461788.888888889,37.782837,3944064.75,False,"$1,560",False,1914.0,3468078.6666666665,3466510.0,San Francisco,3582306.75,-122.45708,,CA,San Francisco County,"141 Jordan Ave, San Francisco, CA, 94118",6.0,6850000.0,7.673,6544200.0,5.0,,False,3998.808,7.521,2023.0,4370133.333333333,SINGLE_FAMILY
15157161.0,2 Attached Garage spaces,1623 Quesada Ave,Square Feet,7.283,40.0,/homedetails/1623-Quesada-Ave-San-Francisco-CA-94124/15157161_zpid/,2023-09-15,False,1151884800000.0,94124.0,758500.0,sqft,2758.0,2500.0,1344906.9166666667,"Lease to Own as an Option, in addition to possible Seller Financing or the Buy-Down of rates! Amazing views, vaulted ceilings, & an amazing price! Appraisal was completed a year ago at over $1.7m and this home is a steal. Lots of upgrades & opportunities to make this special home yours. Welcome to your grand and spacious open-concept home with Gorgeous Southern Bay views! Expansive vaulted ceilings, skylights, and large dual-pane windows that bathe the entire Main Level in sunlight. Luxurious wide-plank oak engineered-hardwood floors add elegance. For delightful entertaining, the soaring Great Room opens to a very functional Kitchen with skylight, lots of cabinetry, granite counters and a tucked-away pantry. Main Bathroom with a soaking tub beckons you to relax after a long day. Two large bedrooms with huge closets connect to a 3rd bedroom and deck with massive views of the Bay, and McLaren Park through to San Bruno Mountain. Separate-entry Lower Level has loads of possibilities with huge windows, a spacious Bedroom, full Bath, loads of storage space, Kitchenette, and garden access. Easy maintenance garden w/multiple areas for entertaining or play. A finished 2-car Garage adds parking & storage. Easy Access to Muni, Downtown, Chinatown, US 101 & I-280.",,2758.0,1228133.3333333333,37.732357,1470726.1666666667,False,$470,False,1925.0,1374300.9166666667,976750.0,San Francisco,1523792.3333333333,-122.39026,,CA,San Francisco County,"1623 Quesada Ave, San Francisco, CA, 94124",3.0,1295000.0,7.646,1349800.0,4.0,,False,2500.344,6.937,2023.0,1416925.0,SINGLE_FAMILY
2060463121.0,1 Garage space,870 Union St,Square Feet,7.546,40.0,/homedetails/870-Union-St-San-Francisco-CA-94133/2060463121_zpid/,2023-09-15,False,,94133.0,,sqft,1525.0,3315.0,,"Exquisite Russian Hill townhome condominium residence offers luxurious living space in a serene garden setting. Newly renovated and completed in 2023, this home features grand living space throughout. The Great Room, designed with an open floor plan, creates an inviting atmosphere for grand scale dining and entertaining. The living room showcases a gas-burning fireplace, while the spacious dining room adds to the elegance +a powder room for your guests. The chef's kitchen is equipped with high-end Thermador appliances, a sizable center island, and designer finishes. The primary bedroom suite boasts luxurious spa-like finishes, and there is an additional guest bedroom with a luxurious bathroom and in-unit laundry. The property also includes convenient 1-car garage parking. Situated just minutes away from the vibrant heart of Russian Hill and North Beach, you'll enjoy easy access to a variety of eateries, restaurants, shops, and cafes.",,1525.0,2044766.6666666667,37.80001,,False,"$1,243",False,0.0,,,San Francisco,,-122.41365,,CA,San Francisco County,"870 Union St, San Francisco, CA, 94133",3.0,1895000.0,7.673,1927800.0,2.0,,False,3315.0,7.521,,,CONDO
15063837.0,2 Garage spaces,165 Francisco St APT 11,Acres,7.546,40.0,/homedetails/165-Francisco-St-APT-11-San-Francisco-CA-94133/15063837_zpid/,2023-09-15,False,1251417600000.0,94133.0,2410000.0,sqft,0.0,28283.0,3941658.5,"WATER VIEWS! Perched atop Telegraph Hill's north slope, this three-story residence offers 4 private outdoor spaces, 3 bedrooms, 3.5 baths, gated 2-car parking, and an extra storage room. The main level features a grand entertaining space with direct views of the San Francisco Bay, soaring ceilings, herringbone patterned oak wood floors, wood burning fireplace, and classic French doors that open onto a sunlit terrace. Additionally, the main level includes a powder room and a generously sized kitchen with French doors that open onto your private, lushly landscaped breakfast patio. The top floor boasts a home office and an oversized Primary Bedroom Suite that is flooded with natural sunlight. This bedroom flows out to a very large balcony with spectacular Bay views. The lower level includes 2 bedrooms, 2 baths, a private terrace, a laundry room, a large walk-in pantry/storage area, and luxurious finishes throughout. Close to Ferry Bldg, Ghirardelli Square, Coit Tower, Exploratorium, Embarcadero & waterfront, Jackson Square etc. MUST SEE PROPERTY!",3.0,0.0,3003722.222222222,37.805088,3857990.0833333335,False,,False,1988.0,3687327.25,2990076.0,San Francisco,3916359.3333333335,-122.408005,,CA,San Francisco County,"165 Francisco St APT 11, San Francisco, CA, 94133",4.0,2750000.0,7.673,2723200.0,3.0,,False,0.6493,7.521,2023.0,3609333.3333333335,CONDO
331640234.0,0 spaces,646-654 Washington St,Square Feet,7.546,40.0,/homedetails/646-654-Washington-St-San-Francisco-CA-94111/331640234_zpid/,2023-09-15,False,,94111.0,,sqft,0.0,4560.0,,"646-654 Washington St is a 15-unit mixed-use building located in the Financial District, next to the Historical Chinatown, near North Beach and the Transamerica Pyramid, with excellent access to public transportation. This is a high foot traffic area that draws both local San Franciscans, out-of-state and international visitors.  646-654 Washington St is a 18,128 square feet building sitting on a 4,560 square foot lot. In addition, the building has a full basement. The ground floor used to occupied by a seafood restaurant tenant and is currently vacant. There are two 1,800 Sq.Ft offices located on the second and third floors are accessible by elevator. This building also has 12 SRO units. APN is 0195-008. Zoning is CCB.  The subject property presents a great Financial District investment opportunity with incredible redevelopment potential for creative investors",,0.0,5265350.0,37.795616,,False,,False,0.0,,6218769.0,San Francisco,,-122.40437,,CA,San Francisco County,"646-654 Washington St, San Francisco, CA, 94111",0.0,3800000.0,7.673,3680800.0,,,False,4560.732,7.521,2023.0,,MULTI_FAMILY
80751416.0,1 Parking space,188 Minna St APT 27B,Acres,7.546,40.0,/homedetails/188-Minna-St-APT-27B-San-Francisco-CA-94105/80751416_zpid/,2023-09-15,False,1370304000000.0,94105.0,2250000.0,sqft,1767.0,33057.0,2802024.583333333,"This exquisite luxury condo offers an unparalleled living experience that combines elegance, sophistication and convenience. Upon entering the residence, you will be captivated by its impeccable design and attention to detail. The open concept layout with high end finishes creates the perfect harmony between modern aesthetics and timeless luxury. The gourmet kitchen is equipped with top-of-the-line appliances, beautiful cabinetry and sleek countertops. The island features a custom waterfall design that adds to the sophistication of the unit. Also featured in this unit are two ensuite bedrooms with breathtaking views of downtown San Francisco and Sutro Tower.     As a resident of the prestigious St. Regis, you'll have access to an array of high-end-amenities. Take advantage of the fully equipped fitness center, yoga studio or enjoy a refreshing dip in the newly renovated pool. Additionally, the building offers 24/7 concierge services, valet and much more. Beyond the confines of your home, you'll find yourself surrounded by the best of San Francisco. Immerse yourself in the vibrant culture, world class dining and renowned entertainment options. Close proximity to public transportation. Walk score 98.",,1767.0,2182688.888888889,37.78629,2660374.083333333,False,"$1,290",False,2005.0,2723119.083333333,2663114.0,San Francisco,3283769.583333333,-122.401375,,CA,San Francisco County,"188 Minna St APT 27B, San Francisco, CA, 94105",3.0,2280000.0,7.673,,2.0,,False,0.7589,7.521,2023.0,2377075.0,CONDO
15068118.0,1 Parking space,10 Miller Pl APT 702,Square Feet,7.283,40.0,/homedetails/10-Miller-Pl-APT-702-San-Francisco-CA-94108/15068118_zpid/,2023-09-15,False,892080000000.0,94108.0,217500.0,sqft,600.0,5236.0,748328.6666666666,"Sophisticated, modern Nob Hill condo with stunning views of the Bay from Coit Tower to Salesforce Tower.  The bedroom and open living/dining area have sliding floor-to-ceiling glass doors opening to a private balcony with sweeping views.  The modern kitchen has marble counters, recessed lighting and ample storage, with a eat-at bar/counter. Bamboo floors in the living area, one large parking spot.  The contemporary lobby and elevator have been recently renovated.  The building has a doorman and is ideally located within easy walking distance of Huntington Park, the Financial District, Union Square, North Beach, and the shops and restaurants of Polk Street/Russian Hill.",,600.0,711075.0,37.79323,766712.5,False,"$1,158",False,1963.0,765130.4166666666,648510.0,San Francisco,763546.4166666666,-122.40891,,CA,San Francisco County,"10 Miller Pl APT 702, San Francisco, CA, 94108",1.0,695000.0,7.646,667600.0,1.0,,False,5236.0,6.937,2023.0,803150.0,CONDO
15125686.0,1 Attached Garage space,450 W Portal Ave,Square Feet,7.546,40.0,/homedetails/450-W-Portal-Ave-San-Francisco-CA-94132/15125686_zpid/,2023-09-15,False,760924800000.0,94132.0,362500.0,sqft,2206.0,3571.0,1872846.25,"Welcome to 450 West Portal Avenue...be prepared to be blown away by this beautiful Tudor in West Portal Village overlooking the Arden Wood canyon. There is every convenience right outside your front door and an unbelievable oasis out your back door.  4 beds/2.5 baths with bonus space screaming with possibilities.  The beautiful kitchen with its unique tile, updated cabinets, chef grade appliances and amazing view is the center of the home.  The deck off the kitchen overlooking the canyon will be your place...bird + squirrel watching, coffee drinking, wine sipping, book reading, anything goes!  4 bedrooms on the same level including 2 baths make this layout unique.  The grand scale formal living + dining rooms make for entertaining dreams! The original lead glass windows on the front of the home glisten, the original mahogany wood trim that has been preserved shines, the hardwood floors with their medium brown tone are perfectly modern in this historic home. There are so many original details that possess charm + character of its era yet modern updates that make this home welcoming and makes you want to stay a while.",,2206.0,1830677.7777777775,37.736267,1937330.25,False,$904,False,1925.0,1784726.3333333333,592187.0,San Francisco,1839514.1666666667,-122.471115,,CA,San Francisco County,"450 W Portal Ave, San Francisco, CA, 94132",3.0,1995000.0,7.673,1962900.0,4.0,,False,3571.92,7.521,2023.0,1919525.0,SINGLE_FAMILY
2065519068.0,0 spaces,407-411 Lyon St,Square Feet,7.546,40.0,/homedetails/407-411-Lyon-St-San-Francisco-CA-94117/2065519068_zpid/,2023-09-15,False,,94117.0,,sqft,4975.0,2809.0,,"Fully leased building in NOPA. Priced at 7.2% Cap Rate! Excellent value in one of the city's best rental locations. There is a nice mix of 1bd, 2bd, and 3bd units. The apartments are separately metered for gas and  electricity, and operating expenses are very low. The units have hardwood floors and Victorian charm. Just two blocks to the Divisadero corridor.  For recreation the Panhandle and Golden Gate Park are within walking distance. This building will offer an investor immediate cash flow with remaining upside in rents.",,4975.0,2615000.0,37.774723,,False,$472,False,1904.0,,,San Francisco,,-122.443146,,CA,San Francisco County,"407-411 Lyon St, San Francisco, CA, 94117",0.0,2350000.0,7.673,2317900.0,,,False,2809.62,7.521,,,MULTI_FAMILY
15092824.0,1 Attached Garage space,500 Point Lobos Ave,Square Feet,7.546,40.0,/homedetails/500-Point-Lobos-Ave-San-Francisco-CA-94121/15092824_zpid/,2023-09-15,False,1435795200000.0,94121.0,600000.0,sqft,2040.0,2487.0,1334676.5833333333,"Experience coastal luxury living at its finest at 500 Point Lobos Ave. Nestled in Seal Rock, Outer Richmond neighborhood, this beautiful 3 bedroom 2 bath residence offers a unique blend of charm and modern comfort. Newly painted San Francisco Single Family Home with gorgeous hardwood floors, a center patio and double pane windows. Two bedrooms and a full bath, a formal dining room and living room with wood burning fireplace, updated kitchen and breakfast area complete the top floor. The lower level offers a bedroom, family room, office area and an additional bathroom.     Enjoy the ocean views from the bright living room. The kitchen offers stainless steel appliances and a breakfast area. Retreat to the spacious bedrooms and wake up to the sound of the ocean. Step outside to the private outdoor oasis, a perfect place to relax and enjoy the ocean breeze in this serene location yet close to wonderful amenities like Safeway, GG Park, Ocean Beach, Sutro Park, 38 Geary, 5 Fulton, Lincoln Park Golf Course and all the restaurants and shops the Richmond has to offer. Embrace a lifestyle of sophistication, natural beauty, and urban convenience. Discover the allure of 500 Point Lobos Ave, where luxury meets the sea. Contact Ms. San Francisco, your Neighborhood Realtor with any questions",,2040.0,1376888.888888889,37.780186,1495149.8333333333,False,$831,False,1941.0,1402211.5,1137825.0,San Francisco,1409806.6666666667,-122.50862,,CA,San Francisco County,"500 Point Lobos Ave, San Francisco, CA, 94121",2.0,1695000.0,7.673,1685600.0,3.0,,False,2487.276,7.521,2023.0,1483791.6666666667,SINGLE_FAMILY
54854347.0,1 Garage space,1800 Washington St APT 112,Acres,7.283,40.0,/homedetails/1800-Washington-St-APT-112-San-Francisco-CA-94109/54854347_zpid/,2023-09-15,False,1388448000000.0,94109.0,722000.0,sqft,796.0,38432.0,899428.5,"One-of-a-kind, 1 bed + den, Pacific Heights home. Quiet, courtyard-facing residence with a large, deeded patio with plenty of room for grilling, al fresco dining, and relaxation. This private floor plan shares no walls with neighboring units. Cherry cabinets, granite counters, stainless appliances, and hardwood floors accent the kitchen, living area, and over-sized office perfect for a guest sleeping area. Limestone tile and sink top in bath, in-unit laundry, abundant storage space, and upgraded closet complete your wish list.24 hr. security, pool/spa, gym, landscaped courtyard, on-site management, deeded parking, bicycle parking, PET FRIENDLY policies, + additional storage. Close to transportation, shopping, and casual/fine dining.",,796.0,787566.6666666666,37.79343,884562.0833333334,False,$961,False,2001.0,894521.1666666666,850698.0,San Francisco,922620.1666666666,-122.42342,,CA,San Francisco County,"1800 Washington St APT 112, San Francisco, CA, 94109",1.0,765000.0,7.646,745900.0,1.0,,False,0.8823,6.937,2023.0,852325.0,CONDO
2054945610.0,,23-23 Wood St #A,Square Feet,7.546,40.0,/homedetails/23-23-Wood-St-A-San-Francisco-CA-94118/2054945610_zpid/,2023-09-15,False,,94118.0,,,,2996.0,,"Property is fully entitled construction project. Two adjacent lots are selling together. Complete address is 19-21 Wood and 23-23A Wood.  Four ultra spacious and ultimately luxury units. Featuring masterpiece architecture. Unique combination of peaceful location, panoramic views and close to everything, vibrant City of SF has to offer. Plenty  outdoor space. Walk to USF, Laurel village, parks, coffee shops. Some major works already has been done.
When build, will feature four luxury residences, extremely spacious from 2500 sf+ , abundance of decks , backyard. Only serious investors and builders please. Its a Gem.",,,,37.78335,,False,,False,,,,San Francisco,,-122.4496,,CA,San Francisco County,"23-23 Wood St #A, San Francisco, CA, 94118",,4200000.0,7.673,,,,False,2996.0,7.521,,,LOT
15086330.0,2 Attached Garage spaces,2155 Hayes St,Square Feet,7.546,40.0,/homedetails/2155-Hayes-St-San-Francisco-CA-94117/15086330_zpid/,2023-09-15,False,1551225600000.0,94117.0,1800000.0,sqft,1675.0,3828.0,1650513.25,"Built in 1994, just north of the Panhandle & one block from Golden Gate Park, this expansive and bright 3BR/2BA top floor home features remodeled eat-in kitchen with charming built-in bench seating, ss appliances & center island. Effortless entertaining in the great room, open to kitchen & large windows w/views of USF & outlooks downtown. Light-filled dining room with gas fireplace. Primary suite is a true sanctuary with views of the PanHandle, walk in closet & remodeled en suite full bath for your utmost comfort and convenience. In unit laundry. 2 incredible garage parking spots w/large additional storage space & closet for all your gear. Extra wide & deep (28x137 ft) sunny shared backyard oasis with firepit, seating & wood deck, perfect for your furry companion or bbq for friends & family. Bonus roof access a few steps from your front door for Blue Angels days or just to bask in the sun. Easy stroll to Divisadero corridor, farmers market, award winning cafes & restaurants, parks and transportation. Well run HOA with low dues- must see!",,1675.0,1881677.7777777775,37.772926,1899043.4166666667,False,"$1,044",False,1994.0,1819116.8333333333,1929961.0,San Francisco,1828824.8333333333,-122.45179,,CA,San Francisco County,"2155 Hayes St, San Francisco, CA, 94117",2.0,1749000.0,7.673,,3.0,,False,3828.924,7.521,2023.0,2008008.3333333333,CONDO
15123165.0,4 Attached Garage spaces,2539 18th Ave,Square Feet,7.546,40.0,/homedetails/2539-18th-Ave-San-Francisco-CA-94116/15123165_zpid/,2023-09-15,False,,94116.0,,sqft,2498.0,2735.0,1564647.75,"Welcome to this fantastic, fully renovated home in a spectacular area of San Francisco, Inner Parkside!  Reap all of the benefits this property has to provide.  Enjoy the lovely 4 Bedroom 2 Bath home which is located across the street from highly rated St. Cecilia school. Remodeled from studs which includes new roof, heating system, new plumbing, water heater, security system, electrical wiring and peak a boo views from the primary bedroom and much more. The downstairs provides additional living space which includes a bedroom, living area, full bath with your own private yard. This home is completely move in ready. So many amenities, absolutely a must see property. Don't miss out on this brand new home with warranties and all new top of line appliances! This work was ALL done with SF permits. Great neighborhood and close to West Portal. Almost a million dollars into proper renovations!",,2498.0,2442777.777777778,37.74046,1681602.4166666667,False,"$1,001",False,1935.0,1525191.75,2080800.0,San Francisco,1596899.5833333333,-122.47476,,CA,San Francisco County,"2539 18th Ave, San Francisco, CA, 94116",2.0,2500000.0,7.673,2434500.0,4.0,,False,2735.568,7.521,2023.0,1664358.3333333333,SINGLE_FAMILY
